trial,wacc,g,exit_multiple,enterprise_value,equity_value,price_per_share
797,0.11372251046058936,0.019354562154921415,0.0,6545127.02726801,8453170.027268011,7260.925981161322
798,0.10392477564195692,0.021275310903125188,0.0,7602289.952346589,9510332.95234659,8168.985528557455
799,0.10394634209243617,0.0183765879509653,0.0,7374193.130965842,9282236.130965842,7973.059724244839
800,0.11757425708963996,0.02073808143760151,0.0,6316006.17266862,8224049.17266862,7064.12057435889
801,0.09575932907673938,0.019404415812360958,0.0,8392315.892149081,10300358.892149081,8847.585373775195
802,0.10494181165411474,0.018973703793175676,0.0,7318553.7696259115,9226596.769625911,7925.267797307946
803,0.09656587066942436,0.024547246330500812,0.0,8814485.101985723,10722528.101985723,9210.211391501221
804,0.09698255658851526,0.022942962407960846,0.0,8587183.798647933,10495226.798647933,9014.968904524938
805,0.09886241814797041,0.020341866618498076,0.0,8097179.648752818,10005222.648752818,8594.075458471756
806,0.10683200657450569,0.014239470160140082,0.0,6816093.70061741,8724136.70061741,7493.6752281544495
807,0.09631877067504784,0.019097476941868575,0.0,8292322.903722406,10200365.903722405,8761.695502252538
808,0.1223363418836028,0.02675756891101271,0.0,6282412.3704729155,8190455.3704729155,7035.264877575086
809,0.09008089046670743,0.01942334583340073,0.0,9176838.844008291,11084881.844008291,9521.45837829264
810,0.10069692533757961,0.022758043930134145,0.0,8097498.319697902,10005541.319697902,8594.349183729515
811,0.09690403412588737,0.023604856004881502,0.0,8666713.897870596,10574756.897870596,9083.28199439151
812,0.125204668265306,0.02054740978963994,0.0,5756966.7480063345,7665009.7480063345,6583.92866174741
813,0.10644832164767361,0.01789544592032962,0.0,7094329.364186596,9002372.364186596,7732.668239294448
814,0.11897766809202952,0.013911719170542779,0.0,5863007.13090797,7771050.13090797,6675.012996828697
815,0.08121659440444542,0.02171040802152239,0.0,11063627.515356746,12971670.515356746,11142.13237876374
816,0.10750575398803888,0.01796310999294113,0.0,7000038.950373863,8908081.950373862,7651.676645227505
817,0.11684446193435155,0.02044037612971923,0.0,6356430.799646104,8264473.799646104,7098.8436691686165
818,0.10473425983913136,0.01687544915102659,0.0,7186390.477246015,9094433.477246016,7811.744955545452
819,0.11948220562598026,0.019336906148824495,0.0,6096418.893520117,8004461.893520117,6875.504117436966
820,0.09574067324849442,0.020084297637252634,0.0,8461521.327805111,10369564.327805111,8907.030001550516
821,0.12464021160278368,0.020671483952610745,0.0,5800566.230419395,7708609.230419395,6621.378827022328
822,0.13798347185428875,0.017212944531618965,0.0,4887912.489708612,6795955.489708612,5837.44673570573
823,0.09805742159340511,0.02299227737190338,0.0,8450432.54742352,10358475.54742352,8897.505194488505
824,0.09681746217898841,0.01850776303817007,0.0,8175800.379300242,10083843.379300242,8661.607437983372
825,0.1253007671567655,0.015813826348866886,0.0,5539952.104418272,7447995.104418272,6397.521993144023
826,0.1271935821859607,0.01972744145009134,0.0,5591016.280325174,7499059.280325174,6441.384023642994
827,0.09565709959270097,0.02008593827256615,0.0,8472512.50179699,10380555.50179699,8916.47096873131
828,0.09719719774356214,0.0204014735829294,0.0,8306889.885273004,10214932.885273004,8774.207941309915
829,0.09927323086709239,0.023405331009212698,0.0,8334895.144530739,10242938.14453074,8798.263309165726
830,0.08333324233448584,0.01940887790816035,0.0,10288753.316318164,12196796.316318164,10476.54725675843
831,0.08972022080273702,0.01970095093907807,0.0,9263625.772296606,11171668.772296606,9596.004786373995
832,0.08843788849871898,0.017242039046917266,0.0,9168888.357081393,11076931.357081393,9514.629236455414
833,0.09198303652343806,0.022051383757219743,0.0,9198864.54612647,11106907.54612647,9540.377552075648
834,0.10297972668919828,0.020460772660195258,0.0,7638358.318789525,9546401.318789525,8199.966774428383
835,0.1070132209880478,0.018949930681764593,0.0,7114424.935943322,9022467.935943322,7749.929510344719
836,0.12675750739221114,0.015238313266336342,0.0,5427715.170557307,7335758.170557307,6301.115075208131
837,0.08852468938891814,0.02361103048763772,0.0,9958352.152170872,11866395.152170872,10192.746222445347
838,0.11826483597714875,0.016930800088859856,0.0,6060969.623783255,7969012.623783255,6845.054650217536
839,0.10029016733661736,0.018521804976575736,0.0,7773704.249910906,9681747.249910906,8316.223372196277
840,0.1027580443552135,0.020895861277690008,0.0,7698162.722696163,9606205.722696163,8251.336301920772
841,0.11362229238249905,0.017008605178458286,0.0,6416357.665381011,8324400.665381011,7150.318386343421
842,0.08665916967656552,0.01626622555436714,0.0,9321905.379318723,11229948.379318723,9646.064575948052
843,0.10923614619276076,0.014690131043248338,0.0,6638068.387149017,8546111.387149017,7340.758793290686
844,0.10599678312319584,0.021802492382264088,0.0,7425367.711880181,9333410.711880181,8017.016588112164
845,0.11088676896012223,0.018637034388184197,0.0,6741201.436977168,8649244.436977167,7429.345848631821
846,0.10783752965861726,0.027318175231183326,0.0,7671803.33930969,9579846.339309689,8228.694673861612
847,0.1403295020986634,0.017514112335922816,0.0,4782424.509349323,6690467.509349323,5746.836891727644
848,0.09393390023623026,0.0176963724414277,0.0,8458802.606000198,10366845.606000198,8904.69473114602
849,0.09553504567497273,0.018586517574286497,0.0,8341645.9873536285,10249688.987353629,8804.06200597288
850,0.09415289210362852,0.020607836637846225,0.0,8726368.386825252,10634411.386825252,9134.522751095388
851,0.09516784321259618,0.01882449165303672,0.0,8411204.066572357,10319247.066572357,8863.809540089638
852,0.09393919309040223,0.02153083053500628,0.0,8855023.455708528,10763066.455708528,9245.03217291576
853,0.12133524796661327,0.017553529025028363,0.0,5876234.466636865,7784277.466636865,6686.374735128728
854,0.12480756371984782,0.01654602070384105,0.0,5602233.948962611,7510276.948962611,6451.019540424851
855,0.09493880559375785,0.015504463151477231,0.0,8127894.49342369,10035937.49342369,8620.458248946648
856,0.09101466640343657,0.01444106458015701,0.0,8514522.207300406,10422565.207300406,8952.55558091428
857,0.11057123334579605,0.01870482745131236,0.0,6773003.257650232,8681046.257650232,7456.662306863281
858,0.09521665433578543,0.019247549219016946,0.0,8446438.35862823,10354481.35862823,8894.074350307705
859,0.11299397726633266,0.01842140743129204,0.0,6549604.052953824,8457647.052953824,7264.771562406652
860,0.10654384531276949,0.023108514492967906,0.0,7470011.2433452,9378054.243345201,8055.3635486559015
861,0.08076383827504152,0.023070075524020336,0.0,11398523.95346556,13306566.95346556,11429.794668841745
862,0.12671257801995092,0.019162992531388746,0.0,5596618.811677311,7504661.811677311,6446.196368044417
863,0.13043816509643283,0.015515197217020093,0.0,5226430.399493808,7134473.399493808,6128.219721262504
864,0.0943081696427342,0.018583237229862368,0.0,8498150.287953485,10406193.287953485,8938.492774397428
865,0.09768447660096023,0.018500446515207346,0.0,8071081.235888725,9979124.235888725,8571.657993376331
866,0.10778798086087357,0.018357162594304855,0.0,7000673.189873682,8908716.189873682,7652.221430917095
867,0.10851685184980536,0.018255702740254388,0.0,6926986.187384877,8835029.187384877,7588.927321237654
868,0.11337816409009245,0.018366342760687982,0.0,6514771.435881148,8422814.435881149,7234.851774507085
869,0.13365306808149524,0.019033645960255603,0.0,5180677.352981877,7088720.352981877,6088.919732848201
870,0.10084579158758926,0.01841114725296111,0.0,7703297.007656956,9611340.007656956,8255.746441897401
871,0.09152554133192319,0.020520806271563982,0.0,9089407.470622052,10997450.470622052,9446.358418331945
872,0.08281021157978209,0.020900921789762154,0.0,10611401.978293985,12519444.978293985,10753.689210010294
873,0.0925360494008712,0.017723387282043777,0.0,8644750.035339989,10552793.035339989,9064.4159382752
874,0.10300309540689304,0.023177663315017583,0.0,7863803.556137489,9771846.55613749,8393.614976926207
875,0.13041836795276682,0.017549844245398464,0.0,5306162.347419222,7214205.347419222,6196.7061908771875
876,0.09573583051445743,0.015955498465461657,0.0,8073795.856216334,9981838.856216334,8573.989740780222
877,0.10685681927458347,0.02095194517841263,0.0,7273907.880496817,9181950.880496817,7886.918811627569
878,0.10325365655890871,0.017956479663964152,0.0,7412918.9294559155,9320961.929455915,8006.323595134783
879,0.12132589910172126,0.020803228676893472,0.0,6038127.642682617,7946170.642682617,6825.43432630357
880,0.1414039863881043,0.013990828497248673,0.0,4623386.4222653685,6531429.4222653685,5610.229704746064
881,0.09553696840619519,0.02348113985370767,0.0,8842902.930125058,10750945.930125058,9234.621139086976
882,0.09615840836222667,0.021680733520101005,0.0,8567472.1981785,10475515.1981785,8998.037449045267
883,0.11916241315603607,0.016248808627092496,0.0,5963083.605295665,7871126.605295665,6760.974579364082
884,0.11372837234439466,0.016303057190384287,0.0,6368115.104052981,8276158.104052981,7108.88000691718
885,0.1312006098860405,0.02418066476024382,0.0,5533945.196126495,7441988.196126495,6392.362305554453
886,0.11225892277988946,0.018156550241255103,0.0,6594731.060670232,8502774.060670232,7303.53380919965
887,0.0981106186381941,0.017914537878168442,0.0,7969140.342072919,9877183.342072919,8484.094951101975
888,0.11235982246038463,0.014334869764626793,0.0,6365104.592484895,8273147.592484895,7106.294101086492
889,0.1201305537087436,0.019123054485996115,0.0,6038399.197750737,7946442.197750737,6825.667580957513
890,0.11580723271796045,0.019430700962910618,0.0,6381029.924159223,8289072.924159223,7119.973307128692
891,0.11110911046660946,0.021788732741923715,0.0,6926828.826630553,8834871.826630553,7588.792154810645
892,0.11950012034383731,0.01650230392953881,0.0,5951956.707486091,7859999.707486091,6751.41703099647
893,0.12103943385668509,0.016199283019398478,0.0,5831856.533870918,7739899.533870918,6648.255912962479
894,0.1242323848655629,0.02112740658694119,0.0,5850022.471509998,7758065.471509998,6663.859707533068
895,0.11323064831384463,0.022516825178067662,0.0,6783847.784418702,8691890.784418702,7465.977310100242
896,0.10099322879524718,0.016072119122205294,0.0,7501451.647040572,9409494.647040572,8082.369564542666
897,0.10570070529649983,0.022703785215749353,0.0,7526952.567521297,9434995.567521296,8104.273808212761
898,0.12159763449762534,0.020093854603717053,0.0,5982718.052713501,7890761.052713501,6777.8397635402
899,0.09124596493519145,0.022729513347686615,0.0,9393707.50830562,11301750.50830562,9707.739656678938
900,0.10903009963309351,0.019824449096205957,0.0,6985406.201909544,8893449.201909544,7639.107715091516
901,0.09759991781508959,0.013694305206280125,0.0,7672811.789752209,9580854.789752208,8229.560891386538
902,0.10393117234402226,0.019620081544209904,0.0,7470722.561516781,9378765.56151678,8055.974541759818
903,0.12267677793910947,0.022650359546678177,0.0,6035351.470777363,7943394.470777363,6823.049708621682
904,0.10636648602029855,0.017765634952290714,0.0,7093037.306192487,9001080.306192487,7731.558414527132
905,0.10419654822234223,0.01903008757773137,0.0,7398133.969347498,9306176.9693475,7993.623921446057
906,0.0831021578853012,0.019559666241122556,0.0,10353285.437407704,12261328.437407704,10531.977699199195
907,0.11469380349040831,0.012751215300328796,0.0,6105592.09641996,8013635.09641996,6883.383522092389
908,0.11318226271711612,0.02417836893859369,0.0,6897865.193762321,8805908.193762321,7563.913583372549
909,0.1359488208495819,0.017746560800257064,0.0,5010274.5957683595,6918317.5957683595,5942.550760838652
910,0.09888332647570498,0.021264338581182,0.0,8179595.930727928,10087638.930727929,8664.867660821103
911,0.10678725491495908,0.01978324715962948,0.0,7195492.774493173,9103535.774493173,7819.563455156479
912,0.10724075525566132,0.0231440476408984,0.0,7400338.988210799,9308381.9882108,7995.5179421154435
913,0.1271617991964521,0.021015140306070202,0.0,5650271.56195128,7558314.56195128,6492.281877642397
914,0.10207056701419571,0.019412689321197565,0.0,7651715.99089539,9559758.99089539,8211.44046632485
915,0.10768532288655508,0.0177662122687018,0.0,6970196.813546739,8878239.81354674,7626.043474958546
916,0.11261844764574808,0.021994626753455346,0.0,6804259.209769347,8712302.209769346,7483.509886419297
917,0.10629913684734536,0.01531639674011346,0.0,6933296.334875332,8841339.334875332,7594.347478848421
918,0.09680349578174208,0.02161472605068973,0.0,8475943.97138194,10383986.97138194,8919.418460214687
919,0.1064113498934746,0.017252388121112818,0.0,7053332.670704114,8961375.670704115,7697.453762844971
920,0.11960447624789658,0.0231307091548916,0.0,6291749.448979331,8199792.448979331,7043.285044648111
921,0.0881022705088341,0.020403248856656737,0.0,9603525.51574126,11511568.51574126,9887.96471030859
922,0.10549454511220313,0.021610309419625273,0.0,7462607.727145966,9370650.727145966,8049.004232216084
923,0.0929981877759124,0.0202049720345618,0.0,8843073.056201987,10751116.056201987,9234.76727040198
924,0.12142569943387263,0.015619057262147507,0.0,5778974.920998916,7687017.920998916,6602.8327787312455
925,0.08065219642824337,0.017848177091511656,0.0,10556864.085336495,12464907.085336495,10706.843399189567
926,0.09511617229092617,0.021680973344028458,0.0,8707906.111878954,10615949.111878954,9118.664414944986
927,0.10915817812596781,0.02041663954339961,0.0,7013960.844283908,8922003.844283909,7663.63498048781
928,0.1269828604385151,0.02295247476326418,0.0,5750979.399439541,7659022.399439541,6578.7857751585125
929,0.10251374608390518,0.02100818640759293,0.0,7734436.016191351,9642479.016191352,8282.493571715644
930,0.09517200709960202,0.017583245273243352,0.0,8291473.085032024,10199516.085032023,8760.965542889558
931,0.13171735604160884,0.018009839655698415,0.0,5249987.851011524,7158030.851011524,6148.454604888785
932,0.08177979149375633,0.020257293476308093,0.0,10711874.541414514,12619917.541414514,10839.991016504478
933,0.07051791065069876,0.014214889834999737,0.0,12100766.995059496,14008809.995059496,12032.99260870941
934,0.11010021675079998,0.024183604714057463,0.0,7190429.871373502,9098472.8713735,7815.214629250559
935,0.09596918663471082,0.021104366840943894,0.0,8533884.010380758,10441927.010380758,8969.186574798796
936,0.08818150774303929,0.02306758649262218,0.0,9943040.366609314,11851083.366609314,10179.594027322895
937,0.11412534670949029,0.016048490147977077,0.0,6323071.385662718,8231114.385662718,7070.189302235627
938,0.10715701070656798,0.02311141290088814,0.0,7406464.02371984,9314507.02371984,8000.779096134547
939,0.09503882053894908,0.025578747277569373,0.0,9153856.015592095,11061899.015592095,9501.717072317551
940,0.08429543401993658,0.016697804111556705,0.0,9749656.609069668,11657699.609069668,10013.485319592568
941,0.11658685992420216,0.02192850448725942,0.0,6462855.893477801,8370898.893477801,7190.258455143276
942,0.11325301766937991,0.020002774861718232,0.0,6623558.847964975,8531601.847964976,7328.295694867699
943,0.10201236204330925,0.01613891537937939,0.0,7401928.772402847,9309971.772402847,7996.883501462676
944,0.13119955494071497,0.021232209929629674,0.0,5408797.375948183,7316840.375948183,6284.865466370196
945,0.08744872850510771,0.02208400801209337,0.0,9934895.795952275,11842938.795952275,10172.598175530215
946,0.08061712243612891,0.018497183618327882,0.0,10663441.084092762,12571484.084092762,10798.388665257484
947,0.09312137895178133,0.022914791300638056,0.0,9129256.753127132,11037299.753127132,9480.587315862507
948,0.10281620975466753,0.015833091483027008,0.0,7298690.81870483,9206733.818704829,7908.206338004491
949,0.10715009173984037,0.01626310963387589,0.0,6918846.371136367,8826889.371136367,7581.935553286692
950,0.09988145913215504,0.020341493488971883,0.0,7976594.97534824,9884637.97534824,8490.498175011373
951,0.10878083094771444,0.02006346319493068,0.0,7024940.3938531075,8932983.393853107,7673.065962766799
952,0.08472690863714333,0.01820856627893974,0.0,9876323.461099561,11784366.461099561,10122.286944768563
953,0.1251564690610989,0.022023986089929715,0.0,5830056.680884626,7738099.680884626,6646.7099131460445
954,0.10226773232411146,0.021327235785539873,0.0,7788669.135209542,9696712.135209542,8329.077594235992
955,0.12025943747382191,0.02214534767733504,0.0,6187400.032423942,8095443.032423942,6953.6531802301515
956,0.10864088019566556,0.01969215891161933,0.0,7012518.870073567,8920561.870073568,7662.396383846047
957,0.11035129828730675,0.021506450669945852,0.0,6977549.154325536,8885592.154325537,7632.35883381338
958,0.11204650920348305,0.018885874242425015,0.0,6657123.388767041,8565166.388767041,7357.126257315788
959,0.11021562840025972,0.025134546725216488,0.0,7249081.186977807,9157124.186977807,7865.593701235017
960,0.11314084139801316,0.017968635574695035,0.0,6510728.735947199,8418771.7359472,7231.3792612499565
961,0.12343728795198647,0.02526324357364578,0.0,6116388.545066615,8024431.545066615,6892.657228196714
962,0.10644781754552204,0.02008721986772352,0.0,7250870.203440486,9158913.203440487,7867.130392922597
963,0.11413505636382767,0.016561222776078143,0.0,6350774.379763486,8258817.379763486,7093.985036732079
964,0.10215396458569159,0.0234201983762215,0.0,7983853.307087396,9891896.307087395,8496.732783960999
965,0.12510175823174208,0.020314753470987396,0.0,5752969.965292906,7661012.965292906,6580.495589497428
966,0.09335411546911095,0.022127810245950594,0.0,9004861.395994056,10912904.395994056,9373.736811539302
967,0.13051410649366224,0.023059639796356484,0.0,5528066.964317398,7436109.964317398,6387.3131457802765
968,0.10289763074033484,0.020844888885362563,0.0,7678664.000461708,9586707.000461709,8234.587700104543
969,0.08203837346822927,0.018519397887967963,0.0,10396817.017799346,12304860.017799346,10569.369539425654
970,0.10542156622366183,0.022439283444173126,0.0,7535546.808591385,9443589.808591384,8111.655908427576
971,0.09328422513787678,0.02000188876863649,0.0,8781488.5261979,10689531.5261979,9181.868687680724
972,0.11610965323483086,0.02171464454652105,0.0,6489167.26800551,8397210.268005509,7212.858845563914
973,0.09371064031046414,0.014615673565521348,0.0,8194553.438358991,10102596.438358992,8677.715545747287
974,0.0968072485017783,0.02111745429252463,0.0,8426046.780588819,10334089.780588819,8876.558822014103
975,0.07515688903581703,0.018403535437137426,0.0,11810167.606304672,13718210.606304672,11783.379665267712
976,0.09671540521126384,0.024133274092946327,0.0,8748795.570297118,10656838.570297118,9153.786780877099
977,0.06714181010056565,0.02155771836972274,0.0,14887690.855598964,16795733.855598964,14426.845778731285
978,0.07974145764771415,0.02059964436462324,0.0,11185541.852212185,13093584.852212185,11246.851788534774
979,0.11490621984216445,0.021215774983375554,0.0,6558687.020692726,8466730.020692725,7272.573458763722
980,0.11528700237976247,0.017503897867808205,0.0,6313681.216673706,8221724.216673706,7062.123532617854
981,0.10988186342677446,0.024058141726320134,0.0,7202747.9057449605,9110790.90574496,7825.795315018863
982,0.0889953578530618,0.024978426046042262,0.0,10067023.126301102,11975066.126301102,10286.090127384557
983,0.1027843296578703,0.02098228377637054,0.0,7702414.554609564,9610457.554609563,8254.988450961659
984,0.10344596191364147,0.023976008921434096,0.0,7882399.541039479,9790442.541039478,8409.588164438652
985,0.08612452966211186,0.018577129503318666,0.0,9691839.080537364,11599882.080537364,9963.822436469132
986,0.12605097452650726,0.018007216084437547,0.0,5587744.772347925,7495787.772347925,6438.573932612889
987,0.11666043435863506,0.020102311871822306,0.0,6351800.218348749,8259843.218348749,7094.8661899576955
988,0.10018553739255504,0.021087352595919748,0.0,8007197.091587047,9915240.091587048,8516.784136391554
989,0.10390328758491796,0.0190150332968922,0.0,7427018.992757134,9335061.992757134,8018.4349705867835
990,0.10662574211921329,0.021344420475921208,0.0,7326284.815013398,9234327.815013397,7931.9084478727
991,0.07287397697363564,0.020765973705183537,0.0,12879628.904954256,14787671.904954256,12702.0030106118
992,0.09979233926219104,0.017504233061772363,0.0,7744261.53371979,9652304.53371979,8290.933287854139
993,0.09327023628003302,0.021296982543629304,0.0,8924104.601315882,10832147.601315882,9304.3700406424
994,0.08847569985157626,0.0221588206063038,0.0,9770079.16352934,11678122.16352934,10031.027455359337
995,0.09928349560671067,0.020428673293975977,0.0,8054796.765091843,9962839.765091844,8557.670301573478
996,0.13046529790274283,0.022881620258154232,0.0,5523392.49773739,7431435.49773739,6383.297970913408
997,0.11311264291900514,0.01695649051625762,0.0,6454056.296485626,8362099.296485626,7182.699962622939
998,0.09493231515325805,0.02116987605532963,0.0,8679239.875099244,10587282.875099244,9094.041294536371
999,0.11208874172034237,0.017074298234008065,0.0,6544085.168422859,8452128.16842286,7260.031067190224
1000,0.12449033154879002,0.01721479660441728,0.0,5651822.520646226,7559865.520646226,6493.614087481726
1001,0.11736950524369152,0.018422672915655525,0.0,6204866.452094475,8112909.452094475,6968.656117586733
1002,0.10439445554880261,0.01764484954106439,0.0,7275081.288326174,9183124.288326174,7887.92672077493
1003,0.09379594833441639,0.018630010453147154,0.0,8569894.096622052,10477937.096622052,9000.117760369396
1004,0.11397334970420384,0.019464624223222027,0.0,6530999.7599296495,8439042.75992965,7248.791238558366
1005,0.10940228078132624,0.022092886215828462,0.0,7107799.656771705,9015842.656771705,7744.238667558585
1006,0.11692789830041597,0.019197102403235744,0.0,6280538.910065686,8188581.910065686,7033.655652006259
1007,0.11302757702522953,0.016035935733076018,0.0,6408208.279978517,8316251.279978517,7143.318398882079
1008,0.11924329072979002,0.0228501696162379,0.0,6304178.574822013,8212221.574822013,7053.961153428975
1009,0.09547147182659148,0.0179072746659624,0.0,8284924.593117601,10192967.593117602,8755.340657204606
1010,0.12326091098451489,0.019853198932238428,0.0,5855108.979421448,7763151.979421448,6668.228808985954
1011,0.106463994070386,0.02111634126735178,0.0,7325492.161113098,9233535.161113098,7931.227590717315
1012,0.13462891308937897,0.02049902604600696,0.0,5181919.867114344,7089962.867114344,6089.98700147255
1013,0.09316218272865648,0.02273544886880369,0.0,9102405.455583565,11010448.455583565,9457.523153739534
1014,0.12953945704747874,0.021197507858481898,0.0,5508275.056318371,7416318.056318371,6370.31270942997
1015,0.10646866175193971,0.017846726050757232,0.0,7089015.830144148,8997058.830144148,7728.104131716327
1016,0.09372872994578327,0.025446405434979155,0.0,9338943.549463253,11246986.549463253,9660.699664544969
1017,0.09624171248918517,0.020485833658345585,0.0,8436550.003968205,10344593.003968205,8885.580659653157
1018,0.09869479037708519,0.019631649433446235,0.0,8052929.808684955,9960972.808684956,8556.066662673902
1019,0.10986248919602874,0.02240981355763893,0.0,7086183.580037991,8994226.58003799,7725.671345162335
1020,0.11134253232053248,0.020623627364825182,0.0,6828564.586762458,8736607.586762458,7504.387207320441
1021,0.0948944999409213,0.020998070482348318,0.0,8666416.380798336,10574459.380798336,9083.026439441965
1022,0.10313468111608526,0.02623045999650172,0.0,8123099.8205643315,10031142.820564331,8616.339821821277
1023,0.13563405537917794,0.019312196429362383,0.0,5082939.864984534,6990982.864984534,6004.967243587471
1024,0.12941314755151068,0.01920559776495651,0.0,5432080.5844397545,7340123.5844397545,6304.864786496954
1025,0.11004485504511048,0.02029144628003116,0.0,6923655.348913061,8831698.348913062,7586.066267748722
1026,0.10407005217252299,0.022678789838952596,0.0,7701392.868893017,9609435.868893016,8254.11086487976
1027,0.10530046990077391,0.016233664924524,0.0,7087392.65552794,8995435.65552794,7726.709891365693
1028,0.11270276959095624,0.015086110271308737,0.0,6380251.742741258,8288294.742741258,7119.304881241417
1029,0.08815811152202391,0.01853221182344963,0.0,9362990.608136877,11271033.608136877,9681.355100615769
1030,0.09963935193864981,0.01591519260235178,0.0,7631814.211619638,9539857.211619638,8194.345655058956
1031,0.07847123889183616,0.018937921631185906,0.0,11170196.720441591,13078239.720441591,11233.670950387897
1032,0.10948834683907918,0.021256249240323224,0.0,7040960.267803362,8949003.267803362,7686.826376742279
1033,0.11320793909554111,0.01777312784111934,0.0,6493793.436495549,8401836.43649555,7216.832534354535
1034,0.09625220306550938,0.016432933558046644,0.0,8055464.814500607,9963507.814500608,8558.244128586675
1035,0.1271098014493505,0.02017334290428837,0.0,5616001.07576068,7524044.07576068,6462.844937090431
1036,0.08511351505496488,0.022156358711537927,0.0,10364449.408062713,12272492.408062713,10541.56709161889
1037,0.08153437679685269,0.015762566403708468,0.0,10093342.753716797,12001385.753716797,10308.697606697127
1038,0.10686677727839958,0.02205058099576496,0.0,7355115.390321892,9263158.390321892,7956.672728330091
1039,0.11920647453918232,0.022043265509345815,0.0,6262102.280540488,8170145.280540488,7017.819344219625
1040,0.128758915371868,0.02238521275539157,0.0,5609163.252306253,7517206.252306253,6456.971527492056
1041,0.0966167360569659,0.023046200537179217,0.0,8647138.815621778,10555181.815621778,9066.46780245815
1042,0.11968021250146943,0.025505034811649042,0.0,6421821.308476832,8329864.308476832,7155.011431435176
1043,0.10292237295748939,0.01910976987845236,0.0,7536465.030216426,9444508.030216426,8112.444623102925
1044,0.1009105905008877,0.020273928950194645,0.0,7852211.396999004,9760254.396999005,8383.65778817987
1045,0.11675489906230008,0.018958903916879936,0.0,6280736.8131038565,8188779.8131038565,7033.8256425904965
1046,0.11328484317620129,0.020004942111889527,0.0,6621004.663141077,8529047.663141077,7326.101754974297
1047,0.07985411764523626,0.02383218338909078,0.0,11747665.311919821,13655708.311919821,11729.692760625168
1048,0.12564810524588843,0.016637463790173328,0.0,5553665.043212822,7461708.043212822,6409.300844539444
1049,0.12420137031221176,0.01784737581958606,0.0,5698846.302077611,7606889.302077611,6534.005585017704
1050,0.09411655947735706,0.023442952341261404,0.0,9042986.123622805,10951029.123622805,9406.484387238279
1051,0.10943705300156113,0.022550091267255226,0.0,7137009.774777363,9045052.774777364,7769.328959609486
1052,0.11091045279424108,0.019092170882957307,0.0,6768010.463617472,8676053.463617472,7452.373701784463
1053,0.1074101064873586,0.0221360050028018,0.0,7306582.579400495,9214625.579400495,7914.985036420284
1054,0.0952454226923187,0.020853039606230084,0.0,8604235.346209979,10512278.346209979,9029.615483774247
1055,0.09342564948092923,0.023750686522502472,0.0,9181518.804146387,11089561.804146387,9525.478271900349
1056,0.10311668893512832,0.020186273984566933,0.0,7601423.796174643,9509466.796174642,8168.241535968597
1057,0.12109093528889046,0.022564080284681456,0.0,6147444.199082568,8055487.199082568,6919.332759906002
1058,0.11165400231891648,0.02660502977623155,0.0,7214903.858991609,9122946.858991608,7836.236779755719
1059,0.09794078501870841,0.021495247887618665,0.0,8318480.974699341,10226523.97469934,8784.164211217438
1060,0.11507548065972517,0.020123320414487108,0.0,6479736.5226217285,8387779.5226217285,7204.758222489029
1061,0.060771860690548865,0.02180611746305245,0.0,17652170.887584127,19560213.887584127,16801.420621529054
1062,0.12073148550558155,0.019086797854490287,0.0,5993627.669100465,7901670.669100465,6787.210676086983
1063,0.0774042933183285,0.02596991926381183,0.0,12820121.63431532,14728164.63431532,12650.888708396598
1064,0.09806338587895301,0.020450177594239956,0.0,8204065.395570893,10112108.395570893,8685.885926448113
1065,0.08670495158060784,0.019317666699436218,0.0,9692178.675235718,11600221.675235718,9964.11413437186
1066,0.08407977786418641,0.01791077748744991,0.0,9946518.088495806,11854561.088495806,10182.58124763426
1067,0.12091240181067778,0.022743050479016095,0.0,6170414.405439237,8078457.405439237,6939.063224050195
1068,0.09648448198032163,0.022167968532069347,0.0,8573981.560336437,10482024.560336437,9003.628723875998
1069,0.10869755822596074,0.018756614071464766,0.0,6943946.814566178,8851989.814566178,7603.495803612934
1070,0.10279619131681224,0.021441128362806056,0.0,7739252.816779923,9647295.816779923,8286.631005651883
1071,0.11065561240834682,0.01622861007946786,0.0,6612249.167432791,8520292.16743279,7318.581143646101
1072,0.10465232836590382,0.020462426437682892,0.0,7461072.418458987,9369115.418458987,8047.685465091038
1073,0.08425511663717145,0.021131890880191736,0.0,10371988.354970772,12280031.354970772,10548.04273747704
1074,0.1184440022917071,0.024268324523898058,0.0,6449480.365373716,8357523.365373716,7178.769425677474
1075,0.0960936512525803,0.018072952993178275,0.0,8223765.23510289,10131808.23510289,8702.80727976541
1076,0.08015127152010373,0.01680411842799419,0.0,10494047.681045236,12402090.681045236,10652.886687034217
1077,0.09707827258551131,0.017761430097687395,0.0,8076596.6288546175,9984639.628854617,8576.395489481718
1078,0.12601139685951465,0.0166585787492127,0.0,5532104.512406666,7440147.512406666,6390.781233814349
1079,0.11625332613170239,0.023341643394397458,0.0,6575061.498204743,8483104.498204742,7286.638462639358
1080,0.09827021798388211,0.02387159823756009,0.0,8511152.163605638,10419195.163605638,8949.66085174853
1081,0.09826113443522357,0.020800541444872072,0.0,8212564.768766063,10120607.768766064,8693.186539053482
1082,0.09867547423173925,0.023053237364212872,0.0,8376712.728745088,10284755.728745088,8834.182897049552
1083,0.1346512197534126,0.020334895951450587,0.0,5174470.021983584,7082513.021983584,6083.587890382739
1084,0.10922903178347329,0.019762220880748086,0.0,6962831.375031451,8870874.37503145,7619.716865685836
